date_time_hourly,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Batteries,Imports,Other,Natural Gas,Large Hydro,tempC,uvIndex,WindGustKmph,cloudcover,humidity,precipMM
2020-07-17 10:00:00,11305.5,1037.1666666666667,881.3333333333334,340.1666666666667,218.83333333333334,289.25,9.833333333333334,2265.75,-6.25,3983.25,0.0,5945.416666666667,1108.5833333333333,29,8,9,0,24,0.0
2020-07-17 11:00:00,11646.5,1076.4166666666667,879.9166666666666,334.4166666666667,217.0,291.0,10.666666666666666,2267.0,-4.666666666666667,3946.75,0.0,6092.916666666667,1252.5,31,8,11,0,20,0.0
2020-07-17 12:00:00,11757.833333333334,1173.3333333333333,878.25,338.4166666666667,220.16666666666666,327.25,9.583333333333334,2267.1666666666665,98.75,3949.4166666666665,0.0,6755.083333333333,1418.9166666666667,33,8,14,0,16,0.0
2020-07-17 13:00:00,11716.166666666666,1423.0,876.0833333333334,345.3333333333333,221.25,341.5,10.5,2123.5833333333335,131.0,4011.3333333333335,0.0,7268.666666666667,1926.75,34,8,19,0,13,0.0
2020-07-17 14:00:00,11549.083333333334,1648.1666666666667,875.6666666666666,347.9166666666667,220.33333333333334,355.4166666666667,9.916666666666666,1132.75,133.33333333333334,3678.5833333333335,0.0,9417.5,2572.0,35,8,24,0,11,0.0
2020-07-17 15:00:00,11172.166666666666,2008.3333333333333,875.75,349.6666666666667,220.75,364.0,9.666666666666666,1133.25,14.25,3957.75,0.0,10907.5,2627.25,36,8,28,0,9,0.0
2020-07-17 16:00:00,10406.25,2688.4166666666665,876.8333333333334,360.75,223.58333333333334,377.6666666666667,9.333333333333334,1132.5,-5.666666666666667,4338.916666666667,0.0,11336.333333333334,3342.9166666666665,36,8,32,0,11,0.0
2020-07-17 17:00:00,9150.333333333334,2499.0,874.8333333333334,360.25,224.58333333333334,422.9166666666667,10.666666666666666,1132.1666666666667,-9.333333333333334,5096.75,0.0,12803.0,3716.5,35,8,36,0,12,0.0
2020-07-17 18:00:00,5801.083333333333,2153.3333333333335,876.5,362.8333333333333,223.16666666666666,423.8333333333333,10.666666666666666,1132.25,26.333333333333332,6163.416666666667,0.0,15236.833333333334,4121.75,35,8,39,0,14,0.0
2020-07-17 19:00:00,1326.25,2358.5833333333335,882.3333333333334,361.3333333333333,223.08333333333334,423.5,9.833333333333334,1132.9166666666667,19.333333333333332,7157.833333333333,0.0,16904.0,4910.166666666667,34,8,41,0,17,0.0
2020-07-17 20:00:00,-18.583333333333332,2695.0,885.4166666666666,358.6666666666667,222.0,416.1666666666667,9.916666666666666,1132.75,-5.833333333333333,7435.5,0.0,16872.25,4530.833333333333,34,8,42,0,20,0.0
2020-07-17 21:00:00,-39.25,2933.6666666666665,887.0,356.6666666666667,223.66666666666666,365.25,8.5,1126.25,8.5,7533.416666666667,0.0,15694.083333333334,4201.166666666667,33,8,43,0,23,0.0
2020-07-17 22:00:00,-38.583333333333336,3022.1666666666665,886.0833333333334,346.8333333333333,223.25,345.4166666666667,9.25,1100.75,-0.08333333333333333,8693.833333333334,0.0,13027.5,3392.5833333333335,31,8,39,0,27,0.0
2020-07-17 23:00:00,-38.833333333333336,2847.8333333333335,887.0,344.0,223.58333333333334,327.5,9.666666666666666,1100.8333333333333,-4.333333333333333,9687.583333333334,0.0,10580.333333333334,2573.8333333333335,29,8,34,0,31,0.0
2020-07-18 00:00:00,-38.0,2697.25,889.0,336.1666666666667,223.0,319.75,10.666666666666666,1100.0,-5.166666666666667,9710.833333333334,0.0,9330.416666666666,1991.4166666666667,27,8,30,0,34,0.0
2020-07-18 01:00:00,-38.0,2495.5833333333335,891.5833333333334,329.5,223.0,320.25,10.666666666666666,1100.0,-8.083333333333334,9915.333333333334,0.0,8132.333333333333,1690.75,25,8,25,0,37,0.0
2020-07-18 02:00:00,-38.166666666666664,2384.75,892.0833333333334,315.8333333333333,223.0,321.25,10.75,1101.5,2.25,10401.916666666666,0.0,6851.25,1589.9166666666667,23,8,20,0,39,0.0
2020-07-18 03:00:00,-39.5,2104.8333333333335,890.8333333333334,317.75,222.75,320.4166666666667,10.833333333333334,1099.25,0.25,10270.333333333334,0.0,6463.166666666667,1594.9166666666667,21,8,15,0,42,0.0
2020-07-18 04:00:00,-39.75,1968.1666666666667,894.9166666666666,322.5,221.08333333333334,324.5,10.666666666666666,1096.25,-12.416666666666666,10163.333333333334,0.0,6290.25,1694.3333333333333,21,8,13,0,41,0.0
2020-07-18 05:00:00,-41.166666666666664,1905.9166666666667,894.8333333333334,330.0833333333333,220.91666666666666,332.1666666666667,10.916666666666666,1094.4166666666667,4.083333333333333,10073.75,0.0,6344.75,1795.0833333333333,21,8,10,0,41,0.0
2020-07-18 06:00:00,1001.9166666666666,1560.3333333333333,894.5833333333334,338.1666666666667,221.58333333333334,329.5833333333333,10.333333333333334,1092.5833333333333,24.25,9278.083333333334,0.0,6018.916666666667,2025.75,21,8,8,0,40,0.0
2020-07-18 07:00:00,5368.416666666667,1264.8333333333333,891.4166666666666,340.75,220.83333333333334,279.4166666666667,10.75,1092.5833333333333,-0.3333333333333333,6881.333333333333,0.0,5791.083333333333,1161.1666666666667,23,8,7,0,35,0.0
2020-07-18 08:00:00,9134.583333333334,1114.3333333333333,882.4166666666666,342.3333333333333,219.75,274.5833333333333,10.666666666666666,1094.0833333333333,1.5,4423.0,0.0,5544.666666666667,934.5833333333334,25,8,7,0,30,0.0
2020-07-18 09:00:00,10486.0,869.25,881.1666666666666,336.1666666666667,219.25,275.0,10.75,1095.25,6.083333333333333,3627.0,0.0,5558.25,935.1666666666666,27,8,7,0,25,0.0
2020-07-18 10:00:00,11207.916666666666,637.0,879.6666666666666,333.4166666666667,219.16666666666666,274.4166666666667,10.083333333333334,1094.9166666666667,5.333333333333333,3572.3333333333335,0.0,5674.166666666667,902.0833333333334,30,8,11,0,21,0.0
2020-07-18 11:00:00,11573.5,538.0833333333334,877.8333333333334,330.9166666666667,217.5,279.4166666666667,9.916666666666666,1095.5833333333333,0.5,3969.25,0.0,5768.583333333333,959.1666666666666,32,8,15,0,16,0.0
2020-07-18 12:00:00,11667.75,619.6666666666666,876.4166666666666,332.75,219.16666666666666,279.6666666666667,9.75,1096.8333333333333,3.5,4296.333333333333,0.0,6080.083333333333,1318.0,34,8,18,0,12,0.0
2020-07-18 13:00:00,11626.916666666666,798.4166666666666,873.8333333333334,335.6666666666667,219.0,277.8333333333333,9.75,1096.0833333333333,-6.0,4436.083333333333,0.0,6948.75,1784.4166666666667,35,8,24,0,11,0.0
2020-07-18 14:00:00,11484.25,1037.8333333333333,859.6666666666666,333.4166666666667,218.25,312.3333333333333,10.583333333333334,1095.0,6.833333333333333,4248.0,0.0,8346.583333333334,2251.0833333333335,36,8,29,0,9,0.0
2020-07-18 15:00:00,11125.416666666666,1565.8333333333333,857.6666666666666,335.6666666666667,218.58333333333334,337.0833333333333,10.083333333333334,1095.3333333333333,-4.5,3780.75,0.0,10621.666666666666,2381.5833333333335,38,8,35,0,8,0.0
2020-07-18 16:00:00,10370.916666666666,2296.5,869.0,346.25,218.5,358.1666666666667,9.75,1093.8333333333333,-3.1666666666666665,3818.75,0.0,12075.0,3030.25,37,8,37,0,9,0.0
2020-07-18 17:00:00,9009.916666666666,2682.3333333333335,868.75,347.1666666666667,220.41666666666666,363.8333333333333,9.333333333333334,1093.4166666666667,-5.083333333333333,4600.583333333333,0.0,13403.75,3486.25,37,8,38,0,11,0.0
2020-07-18 18:00:00,5896.0,2914.8333333333335,870.0833333333334,345.5833333333333,220.0,402.75,9.083333333333334,1094.1666666666667,11.666666666666666,5729.166666666667,0.0,15333.25,3907.5833333333335,36,8,40,0,12,0.0
2020-07-18 19:00:00,1413.0833333333333,3423.0833333333335,864.5,346.25,220.0,385.0833333333333,9.666666666666666,1094.4166666666667,35.333333333333336,6980.166666666667,0.0,16406.583333333332,4785.833333333333,35,8,39,0,14,0.0
2020-07-18 20:00:00,-14.666666666666666,3690.6666666666665,879.8333333333334,343.1666666666667,220.41666666666666,364.0,8.5,1094.0,24.25,7585.333333333333,0.0,16089.583333333334,4262.083333333333,34,8,39,0,17,0.0
2020-07-18 21:00:00,-38.416666666666664,4093.75,874.8333333333334,341.6666666666667,220.66666666666666,349.8333333333333,9.166666666666666,1094.5,-9.666666666666666,7259.75,0.0,14861.833333333334,3962.25,33,8,38,0,19,0.0
2020-07-18 22:00:00,-38.0,4143.583333333333,866.5833333333334,335.0833333333333,221.08333333333334,334.8333333333333,10.166666666666666,1094.9166666666667,-14.333333333333334,8453.916666666666,0.0,11949.333333333334,3295.5,32,8,33,0,21,0.0
2020-07-18 23:00:00,-37.916666666666664,4140.083333333333,883.0,332.4166666666667,220.91666666666666,289.5833333333333,8.833333333333334,1095.4166666666667,-8.583333333333334,9071.0,0.0,9772.5,2539.8333333333335,31,8,28,0,24,0.0
2020-07-19 00:00:00,-37.083333333333336,3941.9166666666665,886.0,331.75,220.16666666666666,304.1666666666667,8.75,1093.5,1.75,8667.333333333334,0.0,8968.166666666666,1803.3333333333333,30,8,24,0,26,0.0
2020-07-19 01:00:00,-37.666666666666664,3670.5833333333335,891.0833333333334,330.25,220.91666666666666,305.6666666666667,7.166666666666667,1092.3333333333333,-3.9166666666666665,8526.5,0.0,8160.0,1496.0833333333333,27,8,23,0,27,0.0
2020-07-19 02:00:00,-37.5,3631.6666666666665,895.6666666666666,329.6666666666667,221.0,305.3333333333333,7.083333333333333,1092.75,-0.16666666666666666,8423.25,0.0,7097.916666666667,1389.3333333333333,25,8,22,1,28,0.0
2020-07-19 03:00:00,-38.666666666666664,3659.25,897.75,329.1666666666667,219.83333333333334,303.5833333333333,5.5,1092.8333333333333,-8.916666666666666,8659.583333333334,0.0,6078.083333333333,1368.1666666666667,22,8,21,1,30,0.0
2020-07-19 04:00:00,-39.0,3420.5,897.5,329.0,221.5,268.3333333333333,6.416666666666667,1094.5833333333333,-2.1666666666666665,8899.333333333334,0.0,5641.166666666667,1440.0,23,8,19,1,29,0.0
2020-07-19 05:00:00,-40.5,3304.8333333333335,898.3333333333334,331.9166666666667,221.58333333333334,310.0833333333333,6.916666666666667,1095.5,-6.166666666666667,8801.666666666666,0.0,5605.333333333333,1468.25,23,8,18,1,29,0.0
2020-07-19 06:00:00,864.75,3279.4166666666665,901.3333333333334,337.6666666666667,220.91666666666666,310.5,6.583333333333333,1096.4166666666667,-4.416666666666667,8315.833333333334,0.0,4726.083333333333,1670.1666666666667,23,8,16,2,29,0.0
2020-07-19 07:00:00,4823.333333333333,3133.4166666666665,898.4166666666666,338.25,221.0,269.25,6.666666666666667,1096.8333333333333,-29.666666666666668,5664.416666666667,0.0,4415.083333333333,1066.0,25,8,14,1,26,0.0
2020-07-19 08:00:00,8417.833333333334,2759.6666666666665,889.25,339.4166666666667,221.0,270.3333333333333,6.0,1097.5833333333333,-11.583333333333334,2801.8333333333335,0.0,4619.583333333333,820.8333333333334,27,8,12,1,23,0.0
2020-07-19 09:00:00,9895.166666666666,2538.0,883.0833333333334,332.75,220.5,269.4166666666667,5.5,1098.6666666666667,-3.25,1954.5,0.0,4636.833333333333,772.0,29,8,11,0,20,0.0
2020-07-19 10:00:00,10552.666666666666,2460.75,880.0,320.25,220.58333333333334,272.0,5.916666666666667,1096.6666666666667,2.3333333333333335,2191.4166666666665,0.0,4528.5,777.25,31,8,13,0,17,0.0
2020-07-19 11:00:00,10976.0,2428.6666666666665,876.6666666666666,318.75,219.83333333333334,272.8333333333333,6.833333333333333,1096.0,-14.5,2735.8333333333335,0.0,4614.833333333333,764.1666666666666,34,8,16,0,15,0.0
2020-07-19 12:00:00,11389.666666666666,2590.6666666666665,872.0833333333334,324.0,219.16666666666666,272.0,5.583333333333333,1095.5833333333333,-15.083333333333334,2979.3333333333335,0.0,5131.75,821.5,36,8,18,0,13,0.0
2020-07-19 13:00:00,11320.916666666666,2928.0833333333335,869.8333333333334,324.75,221.0,308.6666666666667,5.833333333333333,1094.8333333333333,-13.833333333333334,3061.75,0.0,5700.333333333333,1241.4166666666667,37,8,23,0,12,0.0
2020-07-19 14:00:00,11013.833333333334,3494.8333333333335,870.8333333333334,335.0833333333333,219.66666666666666,319.9166666666667,5.0,1094.5,-1.3333333333333333,2542.75,0.0,7169.5,1632.5,37,8,27,0,11,0.0
2020-07-19 15:00:00,10725.166666666666,4015.3333333333335,873.25,337.8333333333333,217.41666666666666,324.4166666666667,6.166666666666667,1095.0,0.4166666666666667,2789.75,0.0,8444.166666666666,1859.5,38,8,32,0,10,0.0
2020-07-19 16:00:00,10073.0,4128.083333333333,871.5833333333334,350.4166666666667,218.41666666666666,341.5833333333333,6.333333333333333,1095.1666666666667,-4.416666666666667,2935.0833333333335,0.0,10041.25,2266.0,37,8,33,0,11,0.0
2020-07-19 17:00:00,8722.25,4186.416666666667,870.8333333333334,355.9166666666667,218.66666666666666,342.75,6.25,1097.0833333333333,0.0,3431.0,0.0,11800.75,2838.8333333333335,37,8,34,0,12,0.0
2020-07-19 18:00:00,5571.916666666667,4538.333333333333,871.5833333333334,338.1666666666667,219.91666666666666,386.3333333333333,6.583333333333333,1098.1666666666667,14.666666666666666,5383.833333333333,0.0,13052.5,3359.9166666666665,36,8,35,0,13,0.0
2020-07-19 19:00:00,1282.25,4508.416666666667,875.6666666666666,318.0833333333333,221.91666666666666,394.3333333333333,6.083333333333333,1098.5833333333333,34.833333333333336,6595.333333333333,0.0,14862.666666666666,3742.0,35,8,35,0,15,0.0
2020-07-19 20:00:00,-18.833333333333332,4486.583333333333,880.6666666666666,323.25,221.91666666666666,382.4166666666667,5.666666666666667,1096.3333333333333,-6.416666666666667,7190.083333333333,0.0,14903.666666666666,3552.0,34,8,34,0,17,0.0
2020-07-19 21:00:00,-33.25,4679.0,839.75,327.9166666666667,221.33333333333334,340.4166666666667,7.5,1097.0,1.6666666666666667,7459.083333333333,0.0,13886.833333333334,3183.3333333333335,33,8,34,0,19,0.0
2020-07-19 22:00:00,-32.833333333333336,4427.25,842.0833333333334,322.5,221.0,325.25,7.5,1096.9166666666667,-3.4166666666666665,7492.5,0.0,12322.833333333334,2312.0833333333335,32,8,33,0,20,0.0
2020-07-19 23:00:00,-31.833333333333332,4706.0,878.75,307.8333333333333,220.41666666666666,308.0833333333333,7.75,1096.6666666666667,-3.0833333333333335,7465.0,0.0,9995.666666666666,1963.25,30,8,33,0,21,0.0
2020-07-20 00:00:00,-32.0,4409.0,885.6666666666666,306.3333333333333,219.91666666666666,311.1666666666667,8.833333333333334,1094.0833333333333,-18.5,8111.666666666667,0.0,7726.833333333333,2033.0833333333333,28,8,32,0,22,0.0
2020-07-20 01:00:00,-32.0,4712.416666666667,887.5,305.5833333333333,219.91666666666666,311.25,8.25,1093.1666666666667,-29.5,8411.416666666666,0.0,6123.25,1906.8333333333333,26,8,30,0,23,0.0
2020-07-20 02:00:00,-31.416666666666668,4866.333333333333,888.5833333333334,300.6666666666667,220.08333333333334,313.6666666666667,8.75,1094.3333333333333,-17.583333333333332,8367.75,0.0,5391.083333333333,1670.9166666666667,24,8,28,0,23,0.0
2020-07-20 03:00:00,-33.333333333333336,4844.833333333333,892.8333333333334,258.0833333333333,220.91666666666666,314.1666666666667,8.5,1094.9166666666667,-6.583333333333333,8135.083333333333,0.0,5658.5,1371.6666666666667,22,8,26,0,24,0.0
2020-07-20 04:00:00,-34.0,4776.916666666667,901.9166666666666,270.5833333333333,220.41666666666666,320.5833333333333,8.833333333333334,1095.25,-11.5,8148.166666666667,0.0,5652.75,1383.4166666666667,22,8,25,0,24,0.0
2020-07-20 05:00:00,-35.75,4586.5,901.25,266.4166666666667,220.16666666666666,321.5833333333333,9.333333333333334,1096.0,-0.16666666666666666,8280.083333333334,0.0,5754.75,1971.0,22,8,24,0,24,0.0
2020-07-20 06:00:00,682.75,4517.25,901.9166666666666,268.25,219.83333333333334,319.8333333333333,8.583333333333334,1096.9166666666667,9.583333333333334,7589.416666666667,0.0,6185.25,2399.0833333333335,23,8,22,0,24,0.0
2020-07-20 07:00:00,4321.25,4066.4166666666665,894.4166666666666,268.8333333333333,220.33333333333334,308.5,8.166666666666666,1096.6666666666667,-15.25,6164.833333333333,0.0,6528.583333333333,1465.5,25,8,19,0,23,0.0
2020-07-20 08:00:00,7969.666666666667,4006.9166666666665,885.3333333333334,269.0,219.25,271.25,9.5,1095.8333333333333,-5.666666666666667,4531.666666666667,0.0,6829.25,766.3333333333334,26,8,17,0,22,0.0
2020-07-20 09:00:00,9762.166666666666,4012.75,883.0,270.1666666666667,215.08333333333334,269.4166666666667,9.5,1096.4166666666667,-5.75,3315.4166666666665,0.0,6881.916666666667,643.5,28,8,14,0,21,0.0
2020-07-20 10:00:00,10818.583333333334,3807.4166666666665,880.25,269.8333333333333,215.08333333333334,273.1666666666667,9.75,1097.5833333333333,1.3333333333333333,2719.6666666666665,0.0,6632.583333333333,877.4166666666666,31,8,14,0,18,0.0
